id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier_0_id,qualifier_0_qualifierId,qualifier_0_value,qualifier_1_id,qualifier_1_qualifierId,qualifier_1_value,qualifier_2_id,qualifier_2_qualifierId,qualifier_2_value,qualifier_3_id,qualifier_3_qualifierId,qualifier_3_value,qualifier_4_id,qualifier_4_qualifierId,qualifier_4_value,qualifier_5_id,qualifier_5_qualifierId,qualifier_5_value,qualifier_6_id,qualifier_6_qualifierId,qualifier_6_value,qualifier_7_id,qualifier_7_qualifierId,qualifier_7_value,playerId,playerName,sequenceId,possessionId,qualifier_8_id,qualifier_8_qualifierId,qualifier_8_value,qualifier_9_id,qualifier_9_qualifierId,keyPass,qualifier_10_id,qualifier_10_qualifierId,qualifier_11_id,qualifier_11_qualifierId,qualifier_12_id,qualifier_12_qualifierId,qualifier_13_id,qualifier_13_qualifierId,qualifier_11_value,qualifier_12_value,qualifier_13_value,qualifier_14_id,qualifier_14_qualifierId,qualifier_14_value,qualifier_15_id,qualifier_15_qualifierId,qualifier_15_value,qualifier_16_id,qualifier_16_qualifierId,qualifier_9_value,qualifier_17_id,qualifier_17_qualifierId,qualifier_10_value,qualifier_16_value,qualifier_18_id,qualifier_18_qualifierId,qualifier_18_value,qualifier_19_id,qualifier_19_qualifierId,qualifier_19_value,qualifier_20_id,qualifier_20_qualifierId,qualifier_17_value,playerTrackingId,to_sec,sec_remaining,dist_to_opponent_goal,angle_to_goal,Goal_difference_home,Goal_difference_away
2205858951,30,8,1,2,40,89xivtxk59uzvhdsd6miao6tm,1,83.58,54.604,1598185960551.0,2020-08-24T01:26:20Z,2442636121.0,56.0,Back,2443580607.0,178.0,,,,,,,,,,,,,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,160,2546,29.7210567779815,1.0396039603960396,0,0
2205858999,37,1,1,2,44,5z1b7fuvpqe6vnigvopomvecu,0,56.49,46.580000000000005,1598185964103.0,2020-08-24T02:15:34Z,2442636331.0,3.0,,2442636333.0,56.0,Center,2442636335.0,140.0,63.7,2442636337.0,141.0,61.7,2442636339.0,213.0,5.9,2442636341.0,212.0,11.4,2443580713.0,388.0,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857882,164,2542,50.11463359139724,3.85612082670906,0,0
2205858997,32,61,1,2,45,89xivtxk59uzvhdsd6miao6tm,0,78.54,35.632000000000005,1598185965812.0,2020-08-24T01:26:39Z,2442636321.0,56.0,Back,2443580807.0,21.0,,2443580809.0,178.0,,,,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,11.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945447,165,2541,26.51028147719295,16.213235294117595,0,0
2205931961,739,61,1,2,47,5z1b7fuvpqe6vnigvopomvecu,0,69.19500000000001,38.21600000000001,1598185967386.0,2020-08-24T01:26:42Z,2443032991.0,56.0,Center,2443580853.0,178.0,,,,,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737672,167,2539,36.052360269474725,8.492647058823511,0,0
2205859015,34,61,1,2,48,89xivtxk59uzvhdsd6miao6tm,0,49.56,39.508,1598185968850.0,2020-08-24T01:26:59Z,2442636429.0,56.0,Center,2443580959.0,178.0,,,,,,,,,,,,,,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721997,168,2538,55.712939825501934,10.065359477124177,0,0
2205932345,740,61,1,2,49,5z1b7fuvpqe6vnigvopomvecu,0,38.535000000000004,28.424,1598185969767.0,2020-08-24T01:27:08Z,2443034919.0,56.0,Back,2443581007.0,178.0,,,,,,,,,,,,,,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844914,169,2537,66.69848574742909,11.919835007173601,0,0
2205859065,35,1,1,2,54,89xivtxk59uzvhdsd6miao6tm,1,45.255,57.596000000000004,1598185974471.0,2020-08-24T01:27:22Z,2442636669.0,56.0,Right,2442636671.0,140.0,70.0,2442636673.0,141.0,2.0,2442636675.0,213.0,5.7,2442636677.0,212.0,16.5,2442636679.0,318.0,0.00024663,2443581127.0,178.0,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,13.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745621,174,2532,64.23578629549108,2.5319969486353613,0,0
2205859073,36,1,1,2,58,89xivtxk59uzvhdsd6miao6tm,1,28.770000000000007,66.504,1598185978151.0,2020-08-24T01:27:29Z,2442636705.0,56.0,Right,2442636707.0,140.0,65.2,2442636709.0,141.0,10.0,2442636711.0,213.0,2.5,2442636713.0,212.0,9.4,2442636715.0,318.0,0.00026721,2443581229.0,178.0,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,13.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865975,178,2528,82.87051897991226,2.345249815407334,0,0
2205859087,37,1,1,3,0,89xivtxk59uzvhdsd6miao6tm,1,31.92000000000001,63.17200000000001,1598185980311.0,2020-08-24T01:27:36Z,2442636773.0,56.0,Right,2442636775.0,140.0,70.2,2442636777.0,141.0,1.0,2442636779.0,213.0,4.9,2442636781.0,212.0,4.2,2442636783.0,318.0,0.00021856,2443581309.0,178.0,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,13.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745621,180,2526,78.68730510063233,2.5051419169066214,0,0
2205859101,38,1,1,3,1,89xivtxk59uzvhdsd6miao6tm,0,31.185000000000006,67.32000000000001,1598185981522.0,2020-08-24T01:27:41Z,2442636819.0,56.0,Right,2442636821.0,140.0,75.6,2442636823.0,141.0,0.8,2442636825.0,213.0,6.3,2442636827.0,212.0,5.6,2442636839.0,236.0,,2442636841.0,233.0,38,2442636845.0,286.0,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,13.0,8.0,2443581327.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865975,181,2525,80.98689168624759,2.2153361344537807,0,0
2205859091,38,74,1,3,1,5z1b7fuvpqe6vnigvopomvecu,1,21.0,62.35600000000001,1598185981742.0,2020-08-24T01:27:50Z,2442636789.0,56.0,Back,2442636791.0,285.0,,2442636859.0,233.0,38,2443581367.0,178.0,,,,,,,,,,,,,,5769ggr7udnebgwl8q0zgcij9,N. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748506,181,2525,88.65699485094225,2.9623360135421066,0,0
2205859149,40,1,1,3,4,89xivtxk59uzvhdsd6miao6tm,1,26.985000000000003,69.36,1598185984432.0,2020-08-24T01:28:04Z,2442637075.0,107.0,,2442637077.0,56.0,Right,2442637079.0,140.0,61.7,2442637081.0,141.0,8.0,2442637083.0,213.0,2.7,2442637085.0,212.0,14.9,2442637087.0,318.0,0.00005728,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,14.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865975,184,2522,85.65436255673146,2.206306561085973,0,0
2205859163,41,1,1,3,9,89xivtxk59uzvhdsd6miao6tm,1,36.855,59.43200000000001,1598185989103.0,2020-08-24T01:28:13Z,2442637137.0,56.0,Center,2442637139.0,140.0,59.0,2442637141.0,141.0,25.2,2442637143.0,213.0,2.2,2442637145.0,212.0,10.6,2442637147.0,318.0,0.00028347,2443581521.0,178.0,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,14.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,189,2517,72.73601342526274,2.679498269896193,0,0
2205859167,42,50,1,3,10,89xivtxk59uzvhdsd6miao6tm,0,37.800000000000004,50.388,1598185989922.0,2020-08-24T01:28:22Z,2442637153.0,56.0,Center,2442637155.0,286.0,,2442637191.0,233.0,40,,,,,,,,,,,,,,,,dmr3lblv6081wn9egp1zpfs2x,E. Kouassi,14.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914763,190,2516,69.16940468154976,4.100561386380278,0,0
2205859165,40,7,1,3,11,5z1b7fuvpqe6vnigvopomvecu,1,37.800000000000004,50.388,1598185990912.0,2020-08-24T01:28:27Z,2442637149.0,56.0,Back,2442637151.0,285.0,,2442637179.0,233.0,42,2443581735.0,178.0,,,,,,,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060873,191,2515,69.16940468154976,4.100561386380278,0,0
2205859207,42,1,1,3,15,5z1b7fuvpqe6vnigvopomvecu,1,61.53,47.19200000000001,1598185995153.0,2020-08-24T01:28:38Z,2442637423.0,56.0,Left,2442637425.0,140.0,85.6,2442637427.0,141.0,88.0,2442637429.0,213.0,0.4,2442637431.0,212.0,31.0,2442637433.0,318.0,0.00199989,2443581805.0,178.0,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060873,195,2511,45.427632163695264,3.2951788963007864,0,0
2205859209,43,3,1,3,18,5z1b7fuvpqe6vnigvopomvecu,0,86.73,56.848,1598185998056.0,2020-08-24T01:28:44Z,2442637435.0,56.0,Left,2442637437.0,286.0,,2442637489.0,233.0,43,2443581857.0,178.0,,,,,,,,,,,,,,7yt5uan4kvrarxyazmf2lmfh1,M. Lestienne,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488899,198,2508,29.254469812320984,0.7996323529411763,0,0
2205859219,43,7,1,3,18,89xivtxk59uzvhdsd6miao6tm,0,86.73,56.848,1598185998136.0,2020-08-24T01:28:46Z,2442637463.0,56.0,Back,2442637465.0,285.0,,2442637475.0,233.0,43,2443581893.0,178.0,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945447,198,2508,29.254469812320984,0.7996323529411763,0,0
2205859247,44,3,1,3,22,5z1b7fuvpqe6vnigvopomvecu,0,101.745,50.660000000000004,1598186002202.0,2020-08-24T01:28:57Z,2442637609.0,56.0,Center,2442637611.0,286.0,,2443037617.0,211.0,,2443581953.0,178.0,,,,,,,,,,,,,,7yt5uan4kvrarxyazmf2lmfh1,M. Lestienne,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488899,202,2504,16.975,0.1953781512605039,0,0
2205859265,44,12,1,3,24,89xivtxk59uzvhdsd6miao6tm,1,100.69500000000001,49.776,1598186004058.0,2020-08-24T01:29:03Z,2442637709.0,167.0,,2442637711.0,56.0,Back,2443037495.0,140.0,-0.7,2443037497.0,141.0,25.6,2443037499.0,213.0,3.3,2443037501.0,212.0,5.1,2443582029.0,178.0,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,204,2502,16.352834647240826,0.27288286004056744,0,0
2205859517,46,1,1,3,59,5z1b7fuvpqe6vnigvopomvecu,1,104.47500000000001,67.66000000000001,1598186039652.0,2020-08-24T01:29:16Z,2442638967.0,6.0,,2442638973.0,56.0,Left,2442638975.0,140.0,73.1,2442638977.0,141.0,82.1,2442638979.0,213.0,3.5,2442638981.0,212.0,30.1,2442638983.0,318.0,0.00123583,2443582169.0,178.0,,a1ibpks3t6lelvch5kn6u6nyt,A. Boljević,17.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705019,239,2467,33.66409400236401,0.015597147950088867,0,0
2205859525,47,1,1,4,5,5z1b7fuvpqe6vnigvopomvecu,1,88.515,59.092000000000006,1598186045423.0,2020-08-24T01:29:30Z,2442639017.0,56.0,Left,2442639019.0,140.0,94.9,2442639021.0,141.0,87.2,2442639023.0,213.0,0.0,2442639025.0,212.0,11.1,2442639027.0,318.0,0.00191504,2443582325.0,178.0,,,,,5769ggr7udnebgwl8q0zgcij9,N. Gavory,17.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748506,245,2461,30.022719547036377,0.6569823051171686,0,0
2205859543,48,1,1,4,7,5z1b7fuvpqe6vnigvopomvecu,1,99.54,59.228,1598186047383.0,2020-08-24T01:29:44Z,2442639123.0,2.0,,2442639125.0,155.0,,2442639127.0,56.0,Center,2442639129.0,140.0,90.6,2442639131.0,141.0,29.5,2442639133.0,1.0,,2442639135.0,213.0,4.6,2442639137.0,212.0,39.4,a1ibpks3t6lelvch5kn6u6nyt,A. Boljević,17.0,9.0,2442639139.0,318.0,0.01157005,2443039117.0,224.0,,2443039119.0,72.0,2443582499.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705019,247,2459,25.812082132210875,0.2164261931187567,0,0
2205859553,50,50,1,4,9,5z1b7fuvpqe6vnigvopomvecu,0,98.07000000000001,20.060000000000002,1598186049826.0,2020-08-24T01:29:53Z,2442639151.0,56.0,Center,2442639153.0,286.0,,2442639189.0,233.0,46,,,,,,,,,,,,,,,,7yt5uan4kvrarxyazmf2lmfh1,M. Lestienne,17.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488899,249,2457,15.567546370574902,0.4971305595408891,0,0
2205859549,46,7,1,4,10,89xivtxk59uzvhdsd6miao6tm,1,98.07000000000001,20.060000000000002,1598186050738.0,2020-08-24T01:30:00Z,2442639147.0,56.0,Back,2442639149.0,285.0,,2442639161.0,233.0,50,2443582617.0,178.0,,,,,,,,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,18.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823543,250,2456,15.567546370574902,0.4971305595408891,0,0
2205859583,48,1,1,4,13,89xivtxk59uzvhdsd6miao6tm,1,99.96000000000001,9.316000000000003,1598186053106.0,2020-08-24T01:30:10Z,2442639321.0,56.0,Back,2442639323.0,140.0,21.1,2442639325.0,141.0,80.0,2442639327.0,213.0,6.0,2442639329.0,212.0,17.6,2442639331.0,318.0,0.00000108,2443582679.0,178.0,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,18.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823543,253,2453,25.19328196166589,0.20418084589207552,0,0
2205859623,49,1,1,4,18,89xivtxk59uzvhdsd6miao6tm,1,89.565,9.996000000000002,1598186058006.0,2020-08-24T01:30:21Z,2442639577.0,155.0,,2442639579.0,196.0,,2442639581.0,56.0,Back,2442639583.0,140.0,33.8,2442639585.0,141.0,18.6,2442639587.0,1.0,,2442639589.0,213.0,5.1,2442639591.0,212.0,49.6,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,18.0,10.0,2442639593.0,318.0,0.00000955,2443582841.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721997,258,2448,28.5382417293007,0.6430178303616065,0,0
2205859637,50,1,1,4,22,89xivtxk59uzvhdsd6miao6tm,0,58.589999999999996,53.720000000000006,1598186062090.0,2020-08-24T01:30:40Z,2442639635.0,56.0,Right,2442639637.0,140.0,57.7,2442639639.0,141.0,3.8,2442639641.0,213.0,5.6,2442639643.0,212.0,18.4,2443583053.0,178.0,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,18.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,262,2444,50.42585150495726,2.3534482758620685,0,0
2205859703,52,1,1,4,24,5z1b7fuvpqe6vnigvopomvecu,1,38.955000000000005,53.108,1598186063893.0,2020-08-24T01:30:47Z,2442639977.0,56.0,Back,2442639979.0,140.0,2.5,2442639983.0,141.0,58.8,2442639985.0,1.0,,2442639987.0,213.0,3.5,2442639989.0,212.0,38.6,2442639991.0,318.0,0.00000049,2443583159.0,178.0,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,19.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880826,264,2442,68.75360128022385,3.456405693950178,0,0
2205859737,53,1,1,4,30,5z1b7fuvpqe6vnigvopomvecu,1,4.095,39.984,1598186070504.0,2020-08-24T01:30:59Z,2442640177.0,56.0,Back,2442640179.0,140.0,15.4,2442640181.0,141.0,24.3,2442640183.0,213.0,5.2,2442640185.0,212.0,26.4,2442640187.0,318.0,0.00000074,2443583233.0,178.0,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,19.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975798,270,2436,101.08227975763111,16.8624665775401,0,0
2205859811,54,1,1,4,38,5z1b7fuvpqe6vnigvopomvecu,1,31.185000000000002,15.3,1598186078848.0,2020-08-24T01:31:11Z,2442640533.0,56.0,Back,2442640535.0,140.0,28.3,2442640537.0,141.0,74.2,2442640539.0,1.0,,2442640541.0,213.0,1.6,2442640543.0,212.0,35.2,2442640545.0,318.0,0.00000649,2443583341.0,178.0,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,19.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883903,278,2428,76.14685958724758,3.947326203208556,0,0
2205859821,55,1,1,4,45,5z1b7fuvpqe6vnigvopomvecu,0,43.68000000000001,50.25200000000001,1598186085809.0,2020-08-24T01:31:22Z,2442640593.0,56.0,Left,2442640595.0,140.0,65.1,2442640597.0,141.0,79.6,2442640599.0,213.0,0.2,2442640601.0,212.0,25.0,2443583423.0,178.0,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,19.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857882,285,2421,63.43713347874414,3.7730740831897585,0,0
2205859857,52,1,1,4,49,89xivtxk59uzvhdsd6miao6tm,1,65.52,58.888,1598186089238.0,2020-08-24T01:31:33Z,2442640773.0,56.0,Back,2442640775.0,140.0,46.2,2442640777.0,141.0,2.9,2442640779.0,213.0,5.6,2442640781.0,212.0,11.5,2442640783.0,318.0,0.00001767,2443583529.0,178.0,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,20.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,289,2417,46.669936190228505,1.5863066538090649,0,0
2205859863,54,1,1,4,52,89xivtxk59uzvhdsd6miao6tm,1,56.595,66.028,1598186092114.0,2020-08-24T01:31:47Z,2442640795.0,56.0,Back,2442640797.0,140.0,35.7,2442640799.0,141.0,24.7,2442640801.0,213.0,2.2,2442640803.0,212.0,18.4,2442640805.0,318.0,0.00001375,2443583715.0,178.0,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,20.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865975,292,2414,58.04168165206794,1.5113338328962156,0,0
2205859871,55,1,1,4,54,89xivtxk59uzvhdsd6miao6tm,1,67.515,51.204,1598186094400.0,2020-08-24T01:31:53Z,2442640837.0,56.0,Back,2442640839.0,140.0,32.4,2442640841.0,141.0,51.2,2442640843.0,213.0,1.8,2442640845.0,212.0,18.4,2442640847.0,318.0,0.00001107,2443583787.0,178.0,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,20.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971264,294,2412,41.24442799942799,2.1788537549407114,0,0
2205859883,56,1,1,4,55,89xivtxk59uzvhdsd6miao6tm,1,71.61,32.572,1598186095414.0,2020-08-24T01:31:59Z,2442640875.0,56.0,Back,2442640877.0,140.0,21.8,2442640879.0,141.0,27.1,2442640881.0,213.0,4.2,2442640883.0,212.0,20.0,2442640885.0,318.0,0.00000265,2443583877.0,178.0,,,,,dmr3lblv6081wn9egp1zpfs2x,E. Kouassi,20.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914763,295,2411,33.42052189897698,23.382352941176517,0,0
2205859913,57,1,1,4,58,89xivtxk59uzvhdsd6miao6tm,0,82.11,49.57200000000001,1598186098010.0,2020-08-24T01:32:06Z,2442641007.0,155.0,,2442641009.0,196.0,,2442641011.0,56.0,Left,2442641013.0,140.0,74.4,2442641015.0,141.0,95.3,2442641017.0,1.0,,2442641019.0,213.0,0.7,2442641021.0,212.0,72.1,68vmg4qgr11vppc48hs8402jt,C. Cuesta,20.0,12.0,2443583941.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945447,298,2408,27.684639856787015,1.4699460570254295,0,0
2205859953,57,1,1,5,6,5z1b7fuvpqe6vnigvopomvecu,1,21.419999999999998,2.788,1598186106520.0,2020-08-24T01:32:22Z,2442641197.0,56.0,Back,2442641199.0,140.0,19.6,2442641201.0,141.0,25.6,2442641203.0,213.0,1.6,2442641205.0,212.0,14.6,2442641207.0,318.0,0.00000126,2443584153.0,178.0,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,21.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908672,306,2400,89.21774119534747,2.6778162245290273,0,0
2205859959,58,1,1,5,11,5z1b7fuvpqe6vnigvopomvecu,0,25.095,18.02,1598186111300.0,2020-08-24T01:32:29Z,2442641227.0,155.0,,2442641229.0,56.0,Left,2442641231.0,140.0,59.5,2442641233.0,141.0,79.7,2442641235.0,1.0,,2442641237.0,213.0,0.8,2442641239.0,212.0,52.0,2443584213.0,178.0,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,21.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883903,311,2395,81.48723473649109,5.000312891113892,0,0
2205859993,60,1,1,5,19,89xivtxk59uzvhdsd6miao6tm,1,61.11000000000001,55.35200000000001,1598186118980.0,2020-08-24T01:32:48Z,2442641395.0,56.0,Back,2442641397.0,140.0,24.5,2442641399.0,141.0,27.9,2442641401.0,213.0,2.8,2442641403.0,212.0,19.2,2442641405.0,318.0,0.00000416,2443584387.0,178.0,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,22.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,319,2387,48.80819607402019,2.0555451479955025,0,0
2205860003,61,1,1,5,21,89xivtxk59uzvhdsd6miao6tm,1,79.275,48.96,1598186121116.0,2020-08-24T01:32:52Z,2442641461.0,56.0,Back,2442641463.0,140.0,37.4,2442641465.0,141.0,28.0,2442641467.0,213.0,0,2442641469.0,212.0,13.5,2442641471.0,318.0,0.0000119,2443584411.0,178.0,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,22.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945447,321,2385,29.758649582936382,1.7195855614973257,0,0
2205860013,62,1,1,5,21,89xivtxk59uzvhdsd6miao6tm,1,66.045,48.416000000000004,1598186121450.0,2020-08-24T01:32:53Z,2442641505.0,196.0,,2442641507.0,56.0,Back,2442641513.0,140.0,16.0,2442641515.0,141.0,91.7,2442641517.0,1.0,,2442641519.0,213.0,2.0,2442641521.0,212.0,48.2,2442641523.0,318.0,0.00000173,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,22.0,14.0,2442641537.0,156.0,,2443584419.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971264,321,2385,41.53688819591569,2.7022058823529402,0,0
2205860035,63,1,1,5,27,89xivtxk59uzvhdsd6miao6tm,1,88.62,5.983999999999998,1598186127139.0,2020-08-24T01:33:05Z,2442641601.0,56.0,Back,2442641603.0,140.0,21.4,2442641605.0,141.0,75.3,2442641607.0,213.0,5.2,2442641609.0,212.0,12.4,2442641611.0,318.0,0.00000135,2443584469.0,178.0,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,22.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653599,327,2379,32.453053107527495,0.5846659051970301,0,0
2205860043,64,1,1,5,28,89xivtxk59uzvhdsd6miao6tm,1,82.425,16.796000000000003,1598186128059.0,2020-08-24T01:33:10Z,2442641641.0,56.0,Back,2442641643.0,140.0,28.9,2442641645.0,141.0,90.5,2442641647.0,213.0,0.9,2442641649.0,212.0,12.9,2442641651.0,318.0,0.00000272,2443584639.0,178.0,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,22.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895588,328,2378,28.383238733449712,1.3121948384096727,0,0
2205860057,65,1,1,5,30,89xivtxk59uzvhdsd6miao6tm,1,74.655,6.596000000000003,1598186129949.0,2020-08-24T01:33:15Z,2442641717.0,56.0,Back,2442641719.0,140.0,27.0,2442641721.0,141.0,70.0,2442641723.0,213.0,4.6,2442641725.0,212.0,13.9,2442641727.0,318.0,0.00000378,2443584717.0,178.0,,,,,dmr3lblv6081wn9egp1zpfs2x,E. Kouassi,22.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914763,330,2376,40.88762943727601,1.1073200992555832,0,0
2205860097,66,1,1,5,33,89xivtxk59uzvhdsd6miao6tm,1,64.26,32.096000000000004,1598186133045.0,2020-08-24T01:33:20Z,2442641933.0,155.0,,2442641935.0,56.0,Back,2442641937.0,140.0,45.0,2442641939.0,141.0,6.4,2442641941.0,1.0,,2442641943.0,213.0,4.9,2442641945.0,212.0,32.2,2442641947.0,318.0,0.00002979,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,22.0,14.0,2443584783.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971264,333,2373,40.784467827838576,21.39705882352945,0,0
2205860103,67,1,1,5,37,89xivtxk59uzvhdsd6miao6tm,1,59.535000000000004,61.064,1598186137641.0,2020-08-24T01:33:30Z,2442641983.0,56.0,Right,2442641985.0,140.0,54.1,2442641987.0,141.0,5.2,2442641989.0,213.0,6.0,2442641991.0,212.0,11.8,2442641993.0,318.0,0.00004781,2443584889.0,178.0,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,22.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,337,2369,52.91055018613962,1.6799068873780667,0,0
2205860119,68,1,1,5,39,89xivtxk59uzvhdsd6miao6tm,1,41.79,66.708,1598186139066.0,2020-08-24T01:33:34Z,2442642069.0,56.0,Back,2442642071.0,140.0,43.4,2442642073.0,141.0,7.3,2442642075.0,213.0,2.9,2442642077.0,212.0,18.0,2442642079.0,318.0,0.00002499,2443584937.0,178.0,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,22.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865975,339,2367,71.17104301610311,1.932554726672374,0,0
